Date,Nasdaq,DJIA,S&P500
2018-01-02 00:00:00-05:00,7006.89990234375,24824.009765625,2695.81005859375
2018-01-03 00:00:00-05:00,7065.52978515625,24922.6796875,2713.06005859375
2018-01-04 00:00:00-05:00,7077.91015625,25075.130859375,2723.989990234375
2018-01-05 00:00:00-05:00,7136.56005859375,25295.869140625,2743.14990234375
2018-01-08 00:00:00-05:00,7157.39013671875,25283.0,2747.7099609375
2018-01-09 00:00:00-05:00,7163.580078125,25385.80078125,2751.2900390625
2018-01-10 00:00:00-05:00,7153.56982421875,25369.130859375,2748.22998046875
2018-01-11 00:00:00-05:00,7211.77978515625,25574.73046875,2767.56005859375
2018-01-12 00:00:00-05:00,7261.06005859375,25803.189453125,2786.239990234375
2018-01-16 00:00:00-05:00,7223.68994140625,25792.859375,2776.419921875
2018-01-17 00:00:00-05:00,7298.27978515625,26115.650390625,2802.56005859375
2018-01-18 00:00:00-05:00,7296.0498046875,26017.810546875,2798.030029296875
2018-01-19 00:00:00-05:00,7336.3798828125,26071.720703125,2810.300048828125
2018-01-22 00:00:00-05:00,7408.02978515625,26214.599609375,2832.969970703125
2018-01-23 00:00:00-05:00,7460.2900390625,26210.810546875,2839.1298828125
2018-01-24 00:00:00-05:00,7415.06005859375,26252.119140625,2837.5400390625
2018-01-25 00:00:00-05:00,7411.16015625,26392.7890625,2839.25
2018-01-26 00:00:00-05:00,7505.77001953125,26616.7109375,2872.8701171875
2018-01-29 00:00:00-05:00,7466.509765625,26439.48046875,2853.530029296875
2018-01-30 00:00:00-05:00,7402.47998046875,26076.890625,2822.429931640625
2018-01-31 00:00:00-05:00,7411.47998046875,26149.390625,2823.81005859375
2018-02-01 00:00:00-05:00,7385.85986328125,26186.7109375,2821.97998046875
2018-02-02 00:00:00-05:00,7240.9501953125,25520.9609375,2762.1298828125
2018-02-05 00:00:00-05:00,6967.52978515625,24345.75,2648.93994140625
2018-02-06 00:00:00-05:00,7115.8798828125,24912.76953125,2695.139892578125
2018-02-07 00:00:00-05:00,7051.97998046875,24893.349609375,2681.659912109375
